section	context	id	ru_source	kk_draft	review_status
ui-message	src/routes/about.tsx:28	Незабываемый вкус каждый день	Незабываемый вкус каждый день	Күн сайын ұмытылмас дәм	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:29	Экономим людям время и деньги, чтобы дарить незабываемый вкус.	Экономим людям время и деньги, чтобы дарить незабываемый вкус.	Адамдардың уақыты мен ақшасын үнемдеп, ұмытылмас дәм сыйлаймыз.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:46	История бренда	История бренда	Бренд тарихы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:48	От производства к любимой сети	От производства к любимой сети	Өндірістен сүйікті желіге дейін	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:53	История SOFIYA началась в 2014 году не с витрины, а с производства. Основатель бренда Ниязходжаев Бахадир Тураббаевич открыл кондитерское направление, которое работало преимущественно с B2B-клиентами и готовило продукцию для партнёров из разных сфер бизнеса.	История SOFIYA началась в 2014 году не с витрины, а с производства. Основатель бренда Ниязходжаев Бахадир Тураббаевич открыл кондитерское направление, которое работало преимущественно с B2B-клиентами и готовило продукцию для партнёров из разных сфер бизнеса.	SOFIYA тарихы 2014 жылы сөреден емес, өндірістен басталды. Бренд негізін қалаушы Ниязходжаев Бахадир Тураббаевич негізінен B2B клиенттерімен жұмыс істеп, бизнестің түрлі салаларындағы серіктестерге өнім дайындайтын кондитерлік бағытты ашты.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:58	Со временем продукцию всё чаще хотели покупать напрямую. Покупатели обращались с просьбой открыть собственную точку, и в 2016 году появился первый фирменный магазин SOFIYA. Так кондитерское направление, созданное для бизнеса, сделало следующий шаг — стало ближе к семьям и ежедневным поводам своих гостей.	Со временем продукцию всё чаще хотели покупать напрямую. Покупатели обращались с просьбой открыть собственную точку, и в 2016 году появился первый фирменный магазин SOFIYA. Так кондитерское направление, созданное для бизнеса, сделало следующий шаг — стало ближе к семьям и ежедневным поводам своих гостей.	Уақыт өте келе өнімді тікелей сатып алғысы келетіндер көбейді. Сатып алушылар жеке дүкен ашуды сұрап, 2016 жылы алғашқы SOFIYA фирмалық дүкені пайда болды. Осылайша бизнеске арналған кондитерлік бағыт келесі қадам жасап, отбасылар мен қонақтардың күнделікті сәттеріне жақындай түсті.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:63	Название SOFIYA выбрано осознанно. В него вложены понятия чистоты и внутренней чистоты — «тазалық» и «пәктік». Эти слова передают смысл, который основатель хотел связать с брендом с самого начала.	Название SOFIYA выбрано осознанно. В него вложены понятия чистоты и внутренней чистоты — «тазалық» и «пәктік». Эти слова передают смысл, который основатель хотел связать с брендом с самого начала.	SOFIYA атауы саналы түрде таңдалған. Оған тазалық пен ішкі пәктік ұғымдары енгізілген. Бұл сөздер негізін қалаушы әуел бастан брендпен байланыстырғысы келген мағынаны жеткізеді.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:68	Миссия SOFIYA — экономить людям время и деньги, чтобы дарить незабываемый вкус.	Миссия SOFIYA — экономить людям время и деньги, чтобы дарить незабываемый вкус.	SOFIYA миссиясы — адамдардың уақыты мен ақшасын үнемдеп, ұмытылмас дәм сыйлау.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:69	Сегодня сеть объединяет	Сегодня сеть объединяет	Бүгінде желі	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:69	филиалов, представленных в	филиалов, представленных в	филиалды біріктіреді, олар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:71	, а в команде работают до 150 сотрудников. Путь от производственного направления до собственной сети продолжается с той же задачей: делать любимые вкусы доступными каждый день.	, а в команде работают до 150 сотрудников. Путь от производственного направления до собственной сети продолжается с той же задачей: делать любимые вкусы доступными каждый день.	. Командада 150-ге дейін қызметкер жұмыс істейді. Өндірістік бағыттан жеке желіге дейінгі жол сол мақсатпен жалғасуда: сүйікті дәмдерді күн сайын қолжетімді ету.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:82	Наш подход	Наш подход	Біздің тәсіл	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:83	То, что остаётся неизменным	То, что остаётся неизменным	Өзгермейтін құндылықтар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:129; src/routes/career.tsx:139; src/routes/catering.tsx:117; src/routes/contacts.tsx:138	Сообщение подготовлено	Сообщение подготовлено	Хабарлама дайын	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:131	Проверьте готовый текст и нажмите «Отправить» в WhatsApp. Только после этого заявка будет передана менеджеру.	Проверьте готовый текст и нажмите «Отправить» в WhatsApp. Только после этого заявка будет передана менеджеру.	Дайын мәтінді тексеріп, WhatsApp-та «Жіберу» түймесін басыңыз. Өтінім содан кейін ғана менеджерге беріледі.	DRAFT_REQUIRES_KK_LEGAL_AND_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:141; src/routes/career.tsx:151; src/routes/catering.tsx:129; src/routes/contacts.tsx:150	Открыть WhatsApp	Открыть WhatsApp	WhatsApp-ты ашу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:144	Оформить ещё торт	Оформить ещё торт	Тағы бір торт рәсімдеу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:155	Соберите свой торт	Соберите свой торт	Өз тортыңызды құрастырыңыз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:157	из	из	/	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:157	Шаг	Шаг	Қадам	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:171	Тип торта	Тип торта	Торт түрі	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:179	Опишите желаемый вкус	Опишите желаемый вкус	Қалаған дәміңізді сипаттаңыз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:188	Ориентировочный размер	Ориентировочный размер	Шамамен өлшемі	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:197	Количество порций	Количество порций	Порция саны	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:202; src/routes/catering.tsx:69	Укажите число больше нуля	Укажите число больше нуля	Нөлден үлкен санды көрсетіңіз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:209	Дата события	Дата события	Іс-шара күні	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:216; src/routes/catering.tsx:68	Выберите сегодняшнюю или будущую дату	Выберите сегодняшнюю или будущую дату	Бүгінгі немесе кейінгі күнді таңдаңыз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:223	Точка самовывоза	Точка самовывоза	Алып кету дүкені	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:236	Удобное время (по желанию)	Удобное время (по желанию)	Ыңғайлы уақыт (қалауыңыз бойынша)	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:244; src/routes/cake-preorder.tsx:294	Упаковка	Упаковка	Қаптама	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:253	Ваше имя	Ваше имя	Атыңыз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:256	Как к вам обращаться	Как к вам обращаться	Сізге қалай хабарласамыз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:261; src/routes/cake-preorder.tsx:296; src/routes/career.tsx:189; src/routes/catering.tsx:201; src/routes/contacts.tsx:168	Телефон	Телефон	Телефон	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:271; src/routes/career.tsx:54; src/routes/catering.tsx:72; src/routes/contacts.tsx:45	Проверьте номер телефона	Проверьте номер телефона	Телефон нөмірін тексеріңіз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:278	Комментарий (по желанию)	Комментарий (по желанию)	Пікір (қалауыңыз бойынша)	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:285	Проверьте заказ	Проверьте заказ	Тапсырысты тексеріңіз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:288	Тип	Тип	Түрі	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:289	Размер	Размер	Өлшемі	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:290; src/routes/catalog_.$slug.tsx:174	Порций	Порций	Порция саны	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:291; src/routes/catering.tsx:153	Дата	Дата	Күні	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:292	Время	Время	Уақыты	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:293	Точка	Точка	Дүкен	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:295; src/routes/career.tsx:177; src/routes/catering.tsx:190; src/routes/contacts.tsx:156	Имя	Имя	Аты	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:297; src/routes/catering.tsx:218	Комментарий	Комментарий	Пікір	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:332; src/routes/career.tsx:229; src/routes/catering.tsx:227; src/routes/contacts.tsx:198	Перейти в WhatsApp	Перейти в WhatsApp	WhatsApp-қа өту	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/cake-preorder.tsx:88	Свой вариант	Свой вариант	Өз нұсқам	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/career.tsx:105	Направления работы	Направления работы	Жұмыс бағыттары	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/career.tsx:107	Оставьте короткую заявку по подходящему направлению. Команда рассмотрит её и свяжется, если появится подходящая позиция в вашем городе.	Оставьте короткую заявку по подходящему направлению. Команда рассмотрит её и свяжется, если появится подходящая позиция в вашем городе.	Сәйкес бағыт бойынша қысқа өтінім қалдырыңыз. Команда оны қарап, қалаңызда лайықты орын пайда болғанда хабарласады.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/career.tsx:133	Оставить отклик	Оставить отклик	Жауап қалдыру	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/career.tsx:141	Проверьте готовый текст и отправьте его в WhatsApp — только после этого отклик поступит менеджеру.	Проверьте готовый текст и отправьте его в WhatsApp — только после этого отклик поступит менеджеру.	Дайын мәтінді тексеріп, оны WhatsApp арқылы жіберіңіз — содан кейін ғана жауабыңыз менеджерге түседі.	DRAFT_REQUIRES_KK_LEGAL_AND_EDITORIAL
ui-message	src/routes/career.tsx:157	Направление	Направление	Бағыт	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/career.tsx:166; src/routes/catering.tsx:143	Выберите	Выберите	Таңдаңыз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/career.tsx:207	Город	Город	Қала	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/career.tsx:220	О себе	О себе	Өзіңіз туралы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/career.tsx:49; src/routes/catering.tsx:63; src/routes/contacts.tsx:41	Заполните обязательное поле	Заполните обязательное поле	Міндетті өрісті толтырыңыз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/career.tsx:68; src/routes/index.tsx:308	Станьте частью команды	Станьте частью команды	Команданың бір бөлігі болыңыз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/career.tsx:69	Мы — растущая сеть фирменных магазинов. Ищем людей, которые любят своё дело и хотят расти вместе с нами.	Мы — растущая сеть фирменных магазинов. Ищем людей, которые любят своё дело и хотят расти вместе с нами.	Біз — өсіп келе жатқан фирмалық дүкендер желісіміз. Өз ісін сүйетін және бізбен бірге дамығысы келетін адамдарды іздейміз.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog_.$slug.tsx:114	Главная	Главная	Басты бет	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog_.$slug.tsx:169	Вес	Вес	Салмағы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog_.$slug.tsx:187	Состав	Состав	Құрамы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog_.$slug.tsx:196	Оформить предзаказ	Оформить предзаказ	Алдын ала тапсырыс беру	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog_.$slug.tsx:211	Спросить в WhatsApp	Спросить в WhatsApp	WhatsApp арқылы сұрау	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog_.$slug.tsx:230	Вам может понравиться	Вам может понравиться	Сізге ұнауы мүмкін	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog_.$slug.tsx:231	Похожие продукты	Похожие продукты	Ұқсас өнімдер	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:112	Поиск по каталогу…	Поиск по каталогу…	Каталогтан іздеу…	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:113	Поиск по каталогу	Поиск по каталогу	Каталогтан іздеу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:120	Очистить поиск	Очистить поиск	Іздеуді тазарту	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:132; src/routes/catalog.tsx:203	Фильтры	Фильтры	Сүзгілер	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:136	Сортировка товаров	Сортировка товаров	Тауарларды сұрыптау	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:144	Рекомендуем	Рекомендуем	Ұсынылатындар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:145	Сначала новинки	Сначала новинки	Алдымен жаңалары	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:146	Цена: по возрастанию	Цена: по возрастанию	Бағасы: өсу ретімен	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:147	Цена: по убыванию	Цена: по убыванию	Бағасы: кему ретімен	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:158; src/routes/stores.tsx:114	Найдено	Найдено	Табылды	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:162	Ничего не найдено	Ничего не найдено	Ештеңе табылмады	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:164	Попробуйте изменить фильтры или поисковый запрос.	Попробуйте изменить фильтры или поисковый запрос.	Сүзгілерді немесе іздеу сұрауын өзгертіп көріңіз.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:173	Сбросить фильтры	Сбросить фильтры	Сүзгілерді тазарту	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:195	Фильтры каталога	Фильтры каталога	Каталог сүзгілері	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:207	Закрыть фильтры	Закрыть фильтры	Сүзгілерді жабу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:214	Показать результаты	Показать результаты	Нәтижелерді көрсету	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:226	Бестселлеры	Бестселлеры	Бестселлерлер	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:227; src/routes/index.tsx:59	Новинки	Новинки	Жаңалар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:228; src/routes/catalog_.$slug.tsx:157	На заказ	На заказ	Тапсырыспен	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:229	Сезонные	Сезонные	Маусымдық	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:234	Метки	Метки	Белгілер	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:76	Всё меню	Всё меню	Барлық мәзір	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:80	Торты, десерты, выпечка, самса, завтраки, пицца и напитки.	Торты, десерты, выпечка, самса, завтраки, пицца и напитки.	Торттар, десерттер, пісірмелер, самса, таңғы ас, пицца және сусындар.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catalog.tsx:91	Все	Все	Барлығы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catering.tsx:111; src/routes/index.tsx:268	Оставить заявку	Оставить заявку	Өтінім қалдыру	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catering.tsx:119	Проверьте готовый текст и отправьте его в WhatsApp — только после этого заявка поступит менеджеру.	Проверьте готовый текст и отправьте его в WhatsApp — только после этого заявка поступит менеджеру.	Дайын мәтінді тексеріп, оны WhatsApp арқылы жіберіңіз — содан кейін ғана өтінім менеджерге түседі.	DRAFT_REQUIRES_KK_LEGAL_AND_EDITORIAL
ui-message	src/routes/catering.tsx:134	Тип события	Тип события	Іс-шара түрі	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catering.tsx:166	Гостей	Гостей	Қонақтар саны	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catering.tsx:181	Бюджет (примерно)	Бюджет (примерно)	Бюджет (шамамен)	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catering.tsx:186	Например: 50 000 ₸	Например: 50 000 ₸	Мысалы: 50 000 ₸	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catering.tsx:85; src/routes/index.tsx:260	Для ваших событий	Для ваших событий	Сіздің іс-шараларыңызға	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/catering.tsx:86	Соберём меню под ваш формат: кофе-брейки, десертные столы, корпоративные события и большие заказы.	Соберём меню под ваш формат: кофе-брейки, десертные столы, корпоративные события и большие заказы.	Сіздің форматыңызға сай мәзір құрамыз: кофе-брейктер, десерт үстелдері, корпоративтік іс-шаралар және үлкен тапсырыстар.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/contacts.tsx:125	География сети	География сети	Желі географиясы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/contacts.tsx:132	Форма обратной связи	Форма обратной связи	Кері байланыс нысаны	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/contacts.tsx:140	Проверьте готовый текст и нажмите «Отправить» в WhatsApp. Только после этого сообщение будет передано менеджеру.	Проверьте готовый текст и нажмите «Отправить» в WhatsApp. Только после этого сообщение будет передано менеджеру.	Дайын мәтінді тексеріп, WhatsApp-та «Жіберу» түймесін басыңыз. Хабарлама содан кейін ғана менеджерге беріледі.	DRAFT_REQUIRES_KK_LEGAL_AND_EDITORIAL
ui-message	src/routes/contacts.tsx:185	Сообщение	Сообщение	Хабарлама	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/contacts.tsx:58	Связаться с нами	Связаться с нами	Бізбен байланысу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/contacts.tsx:59	Мы всегда на связи в WhatsApp и Instagram.	Мы всегда на связи в WhatsApp и Instagram.	Біз әрқашан WhatsApp және Instagram арқылы байланыстамыз.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:104	Торт на заказ	Торт на заказ	Тапсырыспен торт	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:111	Торт к событию	Торт к событию	Іс-шараға арналған торт	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:113	Соберите онлайн — заберите в удобной точке.	Соберите онлайн — заберите в удобной точке.	Онлайн құрастырып, ыңғайлы дүкеннен алып кетіңіз.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:123	Кейтеринг SOFIYA	Кейтеринг SOFIYA	SOFIYA кейтерингі	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:132	Для офисов, событий и больших встреч.	Для офисов, событий и больших встреч.	Кеңселерге, іс-шараларға және үлкен кездесулерге.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:143	Оформите торт к вашему празднику.	Оформите торт к вашему празднику.	Мерекеңізге арналған тортты рәсімдеңіз.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:150	Оформить	Оформить	Рәсімдеу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:165	Завтраки в SOFIYA	Завтраки в SOFIYA	SOFIYA-дағы таңғы ас	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:172	Завтраки	Завтраки	Таңғы ас	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:174	Кофе, тёплая выпечка и лёгкие блюда. Загляните с утра — начните день правильно.	Кофе, тёплая выпечка и лёгкие блюда. Загляните с утра — начните день правильно.	Кофе, жылы пісірмелер және жеңіл тағамдар. Таңертең келіп, күніңізді жақсы бастаңыз.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:179	Посмотреть завтраки →	Посмотреть завтраки →	Таңғы асты көру →	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:190	Пицца SOFIYA	Пицца SOFIYA	SOFIYA пиццасы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:197	Пицца для семьи	Пицца для семьи	Отбасылық пицца	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:199	Тонкое тесто, много начинки и настроение большого стола.	Тонкое тесто, много начинки и настроение большого стола.	Жұқа қамыр, мол салма және үлкен дастарқанның көңіл күйі.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:202	Посмотреть пиццу →	Посмотреть пиццу →	Пиццаны көру →	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:213	Новости и акции	Новости и акции	Жаңалықтар мен акциялар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:214	Что нового	Что нового	Не жаңалық	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:215	Коллекции, события и предложения SOFIYA.	Коллекции, события и предложения SOFIYA.	SOFIYA топтамалары, оқиғалары және ұсыныстары.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:219; src/routes/promotions_.$slug.tsx:85	Все акции	Все акции	Барлық акциялар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:222; src/routes/news_.$slug.tsx:65	Все новости	Все новости	Барлық жаңалықтар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:237; src/routes/stores.tsx:71	Сеть	Сеть	Желі	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:239	Шымкент и Туркестанская область.	Шымкент и Туркестанская область.	Шымкент және Түркістан облысы.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:242	Все магазины	Все магазины	Барлық дүкендер	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:263	Кофе-брейки, десертные столы, корпоративные праздники и большие заказы. Соберём меню под ваш формат.	Кофе-брейки, десертные столы, корпоративные праздники и большие заказы. Соберём меню под ваш формат.	Кофе-брейктер, десерт үстелдері, корпоративтік мерекелер және үлкен тапсырыстар. Сіздің форматыңызға сай мәзір құрамыз.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:310	Растущая сеть, обучение, разные направления работы: пекари, кондитеры, бариста, менеджеры.	Растущая сеть, обучение, разные направления работы: пекари, кондитеры, бариста, менеджеры.	Өсіп келе жатқан желі, оқыту және түрлі жұмыс бағыттары: наубайшылар, кондитерлер, баристалар, менеджерлер.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:318	Посмотреть вакансии	Посмотреть вакансии	Бос жұмыс орындарын көру	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:329	Десерты в кадре	Десерты в кадре	Кадрдағы десерттер	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:331	Подписывайтесь на	Подписывайтесь на	Жазылыңыз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:340	Открыть Instagram	Открыть Instagram	Instagram-ды ашу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:48	Хиты недели	Хиты недели	Апта хиттері	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:49	Самые любимые торты и десерты наших гостей.	Самые любимые торты и десерты наших гостей.	Қонақтарымыздың ең сүйікті торттары мен десерттері.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:60	Только что из пекарни — попробуйте первыми.	Только что из пекарни — попробуйте первыми.	Наубайханадан жаңа шықты — алғашқылардың бірі болып дәмін көріңіз.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:72	Ягодная коллекция SOFIYA	Ягодная коллекция SOFIYA	SOFIYA жидектер топтамасы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:79	Сезонная коллекция	Сезонная коллекция	Маусымдық топтама	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:82	Ягодная коллекция	Ягодная коллекция	Жидектер топтамасы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:85	Свежие ягоды, воздушные кремы и лёгкие цитрусовые ноты — вкус тёплого сезона.	Свежие ягоды, воздушные кремы и лёгкие цитрусовые ноты — вкус тёплого сезона.	Балғын жидектер, жеңіл кремдер мен нәзік цитрус реңктері — жылы маусымның дәмі.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/index.tsx:92	Смотреть коллекцию	Смотреть коллекцию	Топтаманы көру	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/news_.$slug.tsx:83	Ещё в SOFIYA	Ещё в SOFIYA	SOFIYA-да тағы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/news_.$slug.tsx:84	Читайте также	Читайте также	Сондай-ақ оқыңыз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/news.tsx:20	Новости и события	Новости и события	Жаңалықтар мен оқиғалар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/news.tsx:21	Новинки, сезонные коллекции и важные события SOFIYA.	Новинки, сезонные коллекции и важные события SOFIYA.	SOFIYA жаңалықтары, маусымдық топтамалары және маңызды оқиғалары.	DRAFT_REQUIRES_KK_EDITORIAL
